Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Vuori-men,tuvalu-tee-saltwater-red,Tuvalu Tee | Saltwater Red,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Soft and sustainable, the Tuvalu Tee is an ultrasoft pima cotton T-shirt crafted with our natural SeaCell fiber (organic seaweed and sustainable wood pulp) for comfort, performance and a nod to Mother Earth. Great for yoga (non-heated), training, traveling and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, short sleeve, best seller",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/tuvalu-tee-saltwater-red,,,,1,,deny,manual,48,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V101SWR_d26a7543-7b03-48fb-ada3-eb4d95bc2fef.jpg?v=1561656497,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,tuvalu-tee-saltwater-red,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V101SWR_1.jpg?v=1561656497,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,tuvalu-tee-saltwater-red,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V101SWR_2.jpg?v=1561656497,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,tuvalu-tee-saltwater-red,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V101SWR_3.jpg?v=1561656497,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,stockton-short-grey-camo,Stockton Short | Grey Camo,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>A little throwback style for your athletic endeavors, these new 2-in-1 athletic shorts have a slightly longer compression liner and a soft knit–encased waistband and drawcord. Moisture wicking, supportive and stylish, these shorts will be your best training partner ever. Great for training, yoga and running.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Shorts,"vuori, shorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/stockton-short-grey-camo,,,,1,,deny,manual,76,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V346CMO_8542bc39-c189-4ec3-a394-ee624221a75f.jpg?v=1562006471,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,stockton-short-grey-camo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V346.02CMO_1.jpg?v=1562006471,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,stockton-short-grey-camo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V346.02CMO_2.jpg?v=1562006471,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,stockton-short-grey-camo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V346.02CMO_3.jpg?v=1562006471,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,stockton-short-grey-camo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V346.02CMO_4.jpg?v=1562006471,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,durango-half-zip-black-heather,Durango Half Zip | Black Heather,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The Durango 1/2-Zip performance fleece sweater has a soft brushed interior to keep you ultrawarm on your cold-weather adventures. Made with a 1/2-zip and front kangaroo pocket, you’re equipped to take on the cold. Great for hiking, camping, traveling and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Jackets & Hoodies,"vuori, outerwear, long sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/durango-half-zip-black-heather,,,,1,,deny,manual,112,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V519HBK.jpg?v=1563392844,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,durango-half-zip-black-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V519HBK_1.jpg?v=1563392870,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,durango-half-zip-black-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V519HBK_2.jpg?v=1563392871,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,durango-half-zip-black-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V519HBK_3.jpg?v=1563392874,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,durango-half-zip-black-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V519HBK_4.jpg?v=1563392876,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,vega-jacket-black,Vega Jacket | Black,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Brave enough for the elements, the Vega Jacket is our new water resistant, breathable and comfortable jacket. It’s extra soft and stretchy with a back ventilated yoke for mobility and breathability. Great for running, hiking, traveling and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Jackets & Hoodies,"vuori, outerwear, long sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/vega-jacket-black,,,,1,,deny,manual,150,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V517BLK.jpg?v=1563392702,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,vega-jacket-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V517BLK_1.jpg?v=1563392710,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,vega-jacket-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V517BLK_2.jpg?v=1563392712,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,vega-jacket-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V517BLK_3.jpg?v=1563392713,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,vega-jacket-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V517BLK_4.jpg?v=1563392715,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,v1-vuori-wordmark-logo-tee-vintage-black,V1 Vuori Wordmark Logo Tee | Vintage Black,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Simply stated, our classic V1 Wordmark logo graphic featured on the softest cotton tees is your favorite shirt that’s ready for anything. Great for traveling, hiking and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Graphic Tees,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/v1-vuori-wordmark-logo-tee-vintage-black,,,,1,,deny,manual,32,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V901VBK.jpg?v=1562024467,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,bishop-long-sleeve-button-down-light-grey,Bishop Long-Sleeve Button-Down | Light Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>An easy segue from office to outdoors, the Bishop is a lightweight and extra-soft long-sleeved button-down shirt with four-way stretch for mobility. If you have to dress up, why not stay as comfortable as you can? Great for traveling and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, long sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/bishop-long-sleeve-button-down-light-grey,,,,1,,deny,manual,82,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V153LTG.jpg?v=1563299163,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,bishop-long-sleeve-button-down-light-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V153LTG_1.jpg?v=1563299171,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,bishop-long-sleeve-button-down-light-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V153LTG_2.jpg?v=1563299174,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,bishop-long-sleeve-button-down-light-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V153LTG_3.jpg?v=1563299176,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,bishop-long-sleeve-button-down-light-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V153LTG_4.jpg?v=1563299180,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,bishop-long-sleeve-button-down-light-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V153LTG_5.jpg?v=1563299183,6,,,,,,,,,,,,,,,,,,,,,
Vuori-men,bishop-short-sleeve-button-down-light-grey,Bishop Short-Sleeve Button-Down | Light Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>An easy segue from office to outdoors, the Bishop is a lightweight and extra-soft short-sleeved button-down shirt with four-way stretch for mobility. If you have to dress up, why not stay as comfortable as you can? Great for traveling and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/bishop-short-sleeve-button-down-light-grey,,,,1,,deny,manual,72,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V154LTG.jpg?v=1563299251,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,bishop-short-sleeve-button-down-light-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V154LTG_1.jpg?v=1563299259,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,bishop-short-sleeve-button-down-light-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V154LTG_2.jpg?v=1563299262,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,bishop-short-sleeve-button-down-light-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V154LTG_3.jpg?v=1563299264,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,bishop-short-sleeve-button-down-light-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V154LTG_4.jpg?v=1563299266,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,stainglass-tee-black,Stainglass Tee | Black,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Simple, wearable designs on the softest pima cotton tees - get your favorite daily tee shirt that's ready for anything. Great for hiking, running, traveling and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Graphic Tees,"vuori, short sleeve, sale",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/stainglass-tee-black,,,,1,,deny,manual,19,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V936BLK.jpg?v=1562024805,1,,FALSE,,,,,,,,,,,,,,,,,,,
